log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.718412,1,1,25,36,524,66586,1,349,PCell,1,323,0,-111.125,-111.875,-111.125,-10.9375,-11.4375,-10.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.728318,1,1,25,36,524,66586,1,349,PCell,1,324,0,-111.3125,-112.0625,-111.3125,-11.0625,-13.4375,-11.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.738293,1,1,25,36,524,66586,1,349,PCell,1,325,0,-111.25,-112.0625,-111.25,-12.25,-13.1875,-12.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.748305,1,1,25,36,524,66586,1,349,PCell,1,326,0,-111.1875,-112.0,-111.1875,-10.3125,-11.5,-10.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.758310,1,1,25,36,524,66586,1,349,PCell,1,327,0,-111.1875,-112.0625,-111.1875,-7.4375,-8.75,-7.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.768302,1,1,25,36,524,66586,1,349,PCell,1,328,0,-111.375,-112.1875,-111.375,-9.875,-10.625,-9.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.778302,1,1,25,36,524,66586,1,349,PCell,1,329,0,-111.375,-112.125,-111.375,-12.1875,-13.625,-12.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.788307,1,1,25,36,524,66586,1,349,PCell,1,330,0,-111.5,-112.125,-111.5,-8.5,-9.25,-8.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.798305,1,1,25,36,524,66586,1,349,PCell,1,331,0,-111.75,-112.25,-111.75,-8.1875,-9.0625,-8.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.808308,1,1,25,36,524,66586,1,349,PCell,1,332,0,-111.875,-112.375,-111.875,-10.8125,-10.6875,-10.8125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.818253,1,1,25,36,524,66586,1,349,PCell,1,333,0,-111.875,-112.3125,-111.875,-10.125,-10.375,-10.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.878269,1,1,25,36,524,66586,1,349,PCell,1,339,0,-112.0625,-112.5,-112.0625,-12.0625,-12.375,-12.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.888112,1,1,25,36,524,66586,1,349,PCell,1,340,0,-112.0625,-112.5625,-112.0625,-10.6875,-10.6875,-10.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.898268,1,1,25,36,524,66586,1,349,PCell,1,341,0,-111.9375,-112.5,-111.9375,-9.6875,-10.0,-9.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.908267,1,1,25,36,524,66586,1,349,PCell,1,342,0,-111.8125,-112.5,-111.8125,-11.125,-12.875,-11.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.918358,1,1,25,36,524,66586,1,349,PCell,1,343,0,-111.5625,-112.375,-111.5625,-13.0,-13.4375,-13.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.928205,1,1,25,36,524,66586,1,349,PCell,1,344,0,-111.625,-112.4375,-111.625,-8.75,-8.875,-8.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.938263,1,1,25,36,524,66586,1,349,PCell,1,345,0,-111.75,-112.625,-111.75,-9.5,-10.0,-9.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:44.948211,1,1,25,36,524,66586,1,349,PCell,1,346,0,-111.875,-112.75,-111.875,-13.0,-13.375,-13.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.007563,1,1,25,36,524,66586,1,349,PCell,1,351,9,-112.0625,-112.375,-112.0625,-10.75,-10.3125,-10.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.038275,1,1,25,36,524,66586,1,349,PCell,1,355,0,-111.9375,-112.375,-111.9375,-9.0,-9.25,-9.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.048275,1,1,25,36,524,66586,1,349,PCell,1,356,0,-112.0625,-112.5,-112.0625,-10.625,-10.5625,-10.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:27:45.065388,1,1,25,36,524,66586,1,349,PCell,1,357,7,-111.8125,-112.125,-111.8125,-10.3125,-9.875,-10.3125
