log_msg_len,type_id,timestamp,Version,Serving Cell ID,Starting Subframe Number,Starting System Frame Number,UE Category,Num DL HARQ,TM Mode,C_RNTI,Carrier Index,Number of Records,Records,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Subframe Offset,HARQ ID,RNTI Type,Codeword Swap,Number of Transport Blks,Streams,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable,Transport Block CRC,NDI,Retransmission Number,RVID,Code Block Size Plus,Num Code Block Plus Data,Num Code Block Plus,Max Half Iter Data,Num Channel Bits,CW Idx,Llr Buf Valid,First Decoded CB Index,First Decoded CB Index Qed Iter2 Data,Last Decoded CB Index Qed Iter2 Data,Companding Format,Effective Code Rate Data,Effective Code Rate,HARQ Combine Enable
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.338103,126,349,0,709,0,8,4,7382,PCC,7,,0,4,C-RNTI,0,2,,Pass,1,First,0,4160,1,2,8,14592,0,1,0,16,16,6 bit LLR,583,0.569,0,Pass,1,Second,2,4224,2,3,8,21888,1,1,0,16,16,6 bit LLR,592,0.578,1,1,5,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4736,2,3,8,30624,1,1,0,16,16,6 bit LLR,475,0.464,0,2,2,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,16704,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,1,First,0,5952,1,2,8,25056,1,1,0,16,16,6 bit LLR,486,0.475,0,3,7,C-RNTI,0,2,,Pass,1,First,0,3136,0,1,8,5568,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,Second,2,4800,0,1,8,8352,1,1,0,16,16,6 bit LLR,588,0.574,1,4,0,C-RNTI,0,2,,Pass,0,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Fail,0,First,0,5184,1,2,8,19488,1,1,0,16,16,6 bit LLR,544,0.531,0,5,6,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,21792,0,1,0,16,16,6 bit LLR,640,0.625,0,Fail,1,First,0,5312,2,3,8,32688,1,1,0,16,16,6 bit LLR,499,0.487,0,6,1,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,18560,0,1,0,16,16,6 bit LLR,677,0.661,0,Pass,1,First,0,5760,1,2,8,18560,1,1,0,16,16,6 bit LLR,635,0.620,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.345211,126,349,7,709,0,8,4,7382,PCC,7,,0,3,C-RNTI,0,2,,Pass,0,First,0,5760,1,2,8,18560,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,1,4,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Fail,0,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,2,5,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Fail,1,First,0,5696,2,3,8,36192,1,1,0,16,16,6 bit LLR,483,0.472,0,3,2,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22848,0,1,0,16,16,6 bit LLR,610,0.596,0,Fail,0,First,0,5696,2,3,8,34272,1,1,0,16,16,6 bit LLR,510,0.498,0,4,7,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Fail,0,First,0,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,0,5,0,C-RNTI,0,2,,Pass,1,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,Second,2,5184,1,2,8,19488,1,1,0,16,16,6 bit LLR,544,0.531,1,6,6,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,Second,2,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,1,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.352017,126,349,4,710,0,8,4,7382,PCC,7,,0,1,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,18560,0,1,0,16,16,6 bit LLR,572,0.559,0,Pass,0,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,1,3,C-RNTI,0,2,,Fail,1,First,0,3520,1,2,8,11040,0,1,0,16,16,6 bit LLR,652,0.637,0,Fail,1,First,0,3904,1,2,8,16560,1,1,0,16,16,6 bit LLR,482,0.471,0,2,4,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,Second,2,5312,2,3,8,33408,1,1,1,16,16,6 bit LLR,488,0.477,1,3,5,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,Second,2,5696,2,3,8,36192,1,1,2,16,16,6 bit LLR,483,0.472,1,4,2,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,0,Second,2,5696,2,3,8,36192,1,1,0,16,16,6 bit LLR,483,0.472,1,5,7,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,Second,2,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,1,6,0,C-RNTI,0,2,,Pass,0,First,0,5568,1,2,8,20992,0,1,0,16,16,6 bit LLR,543,0.530,0,Fail,1,First,0,4928,2,3,8,20992,1,1,0,16,16,6 bit LLR,721,0.704,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.359155,126,349,1,711,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,1,1,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,First,0,5312,2,3,8,24128,1,1,0,16,16,6 bit LLR,676,0.660,0,2,3,C-RNTI,0,2,,Pass,1,Second,2,3520,1,2,8,11136,0,1,1,16,16,6 bit LLR,647,0.632,1,Pass,1,Second,2,3904,1,2,8,16704,1,1,0,16,16,6 bit LLR,478,0.467,1,3,4,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,First,0,4928,2,3,8,24128,1,1,0,16,16,6 bit LLR,627,0.612,0,4,5,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,11136,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,3648,1,2,8,11136,1,1,0,16,16,6 bit LLR,670,0.654,0,5,2,C-RNTI,0,2,,Pass,1,First,0,3520,1,2,8,11136,0,1,0,16,16,6 bit LLR,647,0.632,0,Pass,1,First,0,3136,1,2,8,11136,1,1,0,16,16,6 bit LLR,576,0.562,0,6,7,C-RNTI,0,2,,Pass,0,First,0,5952,1,2,8,24128,0,1,0,16,16,6 bit LLR,505,0.493,0,Pass,1,First,0,5312,2,3,8,24128,1,1,0,16,16,6 bit LLR,676,0.660,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.366271,126,349,8,711,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,Second,2,4928,2,3,8,22272,1,1,1,16,16,6 bit LLR,679,0.663,1,1,6,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,2,1,C-RNTI,0,2,,Pass,0,First,0,4992,1,2,8,16384,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,0,First,0,4608,1,2,8,16384,1,1,0,16,16,6 bit LLR,576,0.562,0,3,3,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,20480,0,1,0,16,16,6 bit LLR,614,0.600,0,Pass,0,First,0,6144,1,2,8,20480,1,1,0,16,16,6 bit LLR,614,0.600,0,4,4,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24576,0,1,0,16,16,6 bit LLR,568,0.555,0,Pass,0,First,0,4544,2,3,8,24576,1,1,0,16,16,6 bit LLR,568,0.555,0,5,5,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22528,0,1,0,16,16,6 bit LLR,619,0.604,0,Pass,1,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,6,2,C-RNTI,0,2,,Pass,0,First,0,4992,1,2,8,16384,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,0,First,0,4608,1,2,8,16384,1,1,0,16,16,6 bit LLR,576,0.562,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.373096,126,349,5,712,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,20384,0,1,0,16,16,6 bit LLR,617,0.603,0,Pass,0,First,0,6144,1,2,8,20384,1,1,0,16,16,6 bit LLR,617,0.603,0,1,0,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,22528,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,2,6,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,0,First,0,5312,2,3,8,36864,1,1,0,16,16,6 bit LLR,442,0.432,0,3,1,C-RNTI,0,2,,Fail,1,First,0,5888,2,3,8,36864,0,1,0,16,16,6 bit LLR,490,0.479,0,Pass,1,First,0,4928,2,3,8,24576,1,1,0,16,16,6 bit LLR,616,0.602,0,4,3,C-RNTI,0,2,,Fail,1,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,1,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,5,4,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,15104,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,1,First,0,4992,1,2,8,15104,1,1,0,16,16,6 bit LLR,676,0.660,0,6,5,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,0,First,0,4544,2,3,8,24576,1,1,0,16,16,6 bit LLR,568,0.555,0,,,,,,
2288,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:04.620565,126,349,2,842,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,1,,Pass,0,First,0,200,0,1,8,928,0,1,0,16,16,6 bit LLR,220,0.215,0,11,4,C-RNTI,0,1,,Fail,0,First,0,800,0,1,8,1856,0,1,0,16,16,6 bit LLR,441,0.431,0,12,5,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,22272,0,1,0,16,16,6 bit LLR,679,0.663,0,Pass,0,First,0,4928,2,3,8,22272,1,1,0,16,16,6 bit LLR,679,0.663,0,13,3,C-RNTI,0,1,,Pass,0,First,0,800,0,1,8,1856,0,1,0,16,16,6 bit LLR,441,0.431,0,19,4,C-RNTI,0,1,,Pass,0,Second,2,800,0,1,8,1856,0,1,0,16,16,6 bit LLR,441,0.431,1,72,1,C-RNTI,0,1,,Pass,1,First,0,200,0,1,8,928,0,1,0,16,16,6 bit LLR,220,0.215,0,80,2,C-RNTI,0,1,,Pass,0,First,0,704,0,1,8,1856,0,1,0,16,16,6 bit LLR,388,0.379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:42:44.850765,126,349,2,921,0,8,4,7382,PCC,10,,0,4,C-RNTI,0,2,,Pass,1,Second,2,5760,3,4,8,49152,0,1,1,16,16,6 bit LLR,480,0.469,1,Pass,1,Second,2,4992,3,4,8,32768,1,1,1,16,16,6 bit LLR,624,0.609,1,1,7,C-RNTI,0,1,,Pass,1,Second,2,4928,4,5,8,58368,0,1,2,16,16,6 bit LLR,432,0.422,1,2,6,C-RNTI,0,2,,Pass,1,Second,2,4736,2,3,8,33792,0,1,1,16,16,6 bit LLR,430,0.420,1,Pass,0,Second,2,4544,2,3,8,22528,1,1,1,16,16,6 bit LLR,619,0.604,1,3,5,C-RNTI,0,1,,Pass,0,Second,2,4800,3,4,8,39216,0,1,3,16,16,6 bit LLR,501,0.489,1,5,3,C-RNTI,0,1,,Pass,1,Second,2,4928,2,3,8,30720,0,1,1,16,16,6 bit LLR,492,0.480,1,17,0,C-RNTI,0,1,,Pass,0,First,0,200,0,1,8,928,0,1,0,16,16,6 bit LLR,220,0.215,0,67,1,C-RNTI,0,1,,Pass,0,First,0,200,0,1,8,928,0,1,0,16,16,6 bit LLR,220,0.215,0,69,2,C-RNTI,0,1,,Pass,1,First,0,800,0,1,8,1856,0,1,0,16,16,6 bit LLR,441,0.431,0,92,4,C-RNTI,0,1,,Pass,0,First,0,704,0,1,8,1856,0,1,0,16,16,6 bit LLR,388,0.379,0,117,7,C-RNTI,0,1,,Pass,0,First,0,200,0,1,8,928,0,1,0,16,16,6 bit LLR,220,0.215,0,,,,,,,,,,,,,,,,,,,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:42:44.939163,126,202,4,920,0,8,4,7382,SCC,7,,0,5,C-RNTI,0,2,,Pass,0,First,0,4736,2,3,8,36352,0,1,0,16,16,6 bit LLR,400,0.391,2,Pass,1,First,0,5504,2,3,8,36352,1,1,0,16,16,6 bit LLR,465,0.454,2,1,0,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,25680,0,1,0,16,16,6 bit LLR,413,0.403,2,Pass,1,First,0,4352,2,3,8,25680,1,1,0,16,16,6 bit LLR,520,0.508,2,2,4,C-RNTI,0,2,,Pass,0,First,0,5120,2,3,8,38400,0,1,0,16,16,6 bit LLR,409,0.399,2,Pass,1,First,0,5696,2,3,8,38400,1,1,0,16,16,6 bit LLR,455,0.444,2,3,2,C-RNTI,0,2,,Pass,1,First,0,4224,2,3,8,28160,0,1,0,16,16,6 bit LLR,460,0.449,2,Pass,0,First,0,5312,2,3,8,28160,1,1,0,16,16,6 bit LLR,579,0.565,2,4,6,C-RNTI,0,2,,Pass,1,First,0,5120,2,3,8,38400,0,1,0,16,16,6 bit LLR,409,0.399,2,Pass,0,First,0,5696,2,3,8,38400,1,1,0,16,16,6 bit LLR,455,0.444,2,5,1,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,30720,0,1,0,16,16,6 bit LLR,409,0.399,2,Pass,1,First,0,5120,2,3,8,30720,1,1,0,16,16,6 bit LLR,512,0.500,2,213,3,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,20480,0,1,0,16,16,6 bit LLR,460,0.449,0,Pass,1,First,0,4032,1,2,8,20480,1,1,0,16,16,6 bit LLR,403,0.394,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.100247,126,349,2,285,0,8,4,7382,PCC,7,,0,3,C-RNTI,0,2,,Pass,1,Second,2,5184,1,2,8,16704,0,1,1,16,16,6 bit LLR,635,0.620,1,Fail,0,First,0,5568,1,2,8,16704,1,1,0,16,16,6 bit LLR,682,0.666,0,1,4,C-RNTI,0,2,,Pass,1,Second,2,4608,1,2,8,19488,0,1,0,16,16,6 bit LLR,484,0.473,1,Pass,1,First,0,3264,1,2,8,12992,1,1,0,16,16,6 bit LLR,514,0.502,0,2,0,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,14848,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,1,First,0,5184,1,2,8,22272,1,1,0,16,16,6 bit LLR,476,0.465,0,3,2,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24032,0,1,0,16,16,6 bit LLR,629,0.614,0,Pass,1,First,0,5952,1,2,8,24032,1,1,0,16,16,6 bit LLR,507,0.495,0,4,1,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,0,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,5,6,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,1,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,6,5,C-RNTI,0,2,,Fail,1,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Fail,1,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.107030,126,349,9,285,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Pass,0,Second,2,5184,1,2,8,22272,0,1,0,16,16,6 bit LLR,476,0.465,1,Pass,1,First,0,3648,1,2,8,14848,1,1,0,16,16,6 bit LLR,503,0.491,0,1,3,C-RNTI,0,2,,Pass,0,First,0,3136,1,2,8,15168,0,1,0,16,16,6 bit LLR,423,0.413,0,Pass,0,Second,2,5568,1,2,8,15168,1,1,0,16,16,6 bit LLR,751,0.733,1,2,4,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,0,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,3,0,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,0,First,0,5952,1,2,8,24128,1,1,0,16,16,6 bit LLR,505,0.493,0,4,2,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,0,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,5,1,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,6,6,C-RNTI,0,2,,Pass,0,First,0,5184,0,1,8,9184,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,0,First,0,3136,1,2,8,9184,1,1,0,16,16,6 bit LLR,699,0.683,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.114179,126,349,6,286,0,8,4,7382,PCC,7,,0,5,C-RNTI,0,2,,Pass,1,Second,2,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,1,Pass,1,Second,2,4544,2,3,8,22272,1,1,1,16,16,6 bit LLR,626,0.611,1,1,7,C-RNTI,0,2,,Pass,1,First,0,3648,1,2,8,14848,0,1,0,16,16,6 bit LLR,503,0.491,0,Pass,0,First,0,5184,1,2,8,22272,1,1,0,16,16,6 bit LLR,476,0.465,0,2,3,C-RNTI,0,2,,Pass,1,First,0,4160,1,2,8,14848,0,1,0,16,16,6 bit LLR,573,0.560,0,Pass,1,First,0,4992,1,2,8,14848,1,1,0,16,16,6 bit LLR,688,0.672,0,3,4,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,11136,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,First,0,3648,1,2,8,11136,1,1,0,16,16,6 bit LLR,670,0.654,0,4,0,C-RNTI,0,2,,Pass,0,First,0,3136,1,2,8,12032,0,1,0,16,16,6 bit LLR,533,0.521,0,Fail,1,First,0,3648,1,2,8,12032,1,1,0,16,16,6 bit LLR,620,0.605,0,5,2,C-RNTI,0,2,,Pass,0,First,0,3264,1,2,8,12992,0,1,0,16,16,6 bit LLR,514,0.502,0,Pass,1,First,0,4608,1,2,8,19488,1,1,0,16,16,6 bit LLR,484,0.473,0,6,1,C-RNTI,0,2,,Pass,0,First,0,4160,1,2,8,14848,0,1,0,16,16,6 bit LLR,573,0.560,0,Pass,0,First,0,4992,1,2,8,14848,1,1,0,16,16,6 bit LLR,688,0.672,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:09.121307,126,349,3,287,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,20480,0,1,0,16,16,6 bit LLR,518,0.506,0,Pass,1,First,0,4352,2,3,8,30720,1,1,0,16,16,6 bit LLR,435,0.425,0,1,5,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,20480,0,1,0,16,16,6 bit LLR,518,0.506,0,Pass,0,First,0,4352,2,3,8,30720,1,1,0,16,16,6 bit LLR,435,0.425,0,2,7,C-RNTI,0,2,,Pass,0,First,0,4288,1,2,8,14240,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,1,First,0,4608,1,2,8,21360,1,1,0,16,16,6 bit LLR,441,0.431,0,3,3,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16384,0,1,0,16,16,6 bit LLR,576,0.562,0,Fail,0,First,0,5760,1,2,8,24576,1,1,0,16,16,6 bit LLR,480,0.469,0,4,4,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,18432,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,5952,1,2,8,27648,1,1,0,16,16,6 bit LLR,440,0.430,0,5,0,C-RNTI,0,2,,Pass,1,First,0,3648,1,2,8,12288,0,1,0,16,16,6 bit LLR,608,0.594,0,Pass,1,Second,2,3648,1,2,8,12288,1,1,1,16,16,6 bit LLR,608,0.594,1,6,2,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,12288,0,1,0,16,16,6 bit LLR,522,0.510,0,Pass,0,First,0,3904,1,2,8,18432,1,1,0,16,16,6 bit LLR,433,0.423,0,,,,,,
