log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.894278,1,1,25,36,524,977,1,202,1_SCell,1,1,6,-114.9375,-113.6875,-113.6875,-16.5,-13.5,-16.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.904347,1,1,25,36,524,66586,1,349,PCell,1,2,6,-112.0625,-117.6875,-112.0625,-13.1875,-14.4375,-13.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.904347,1,1,25,36,524,977,1,202,1_SCell,1,2,6,-115.0625,-113.9375,-113.9375,-15.4375,-12.75,-15.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.914318,1,1,25,36,524,66586,1,349,PCell,1,3,6,-112.3125,-117.8125,-112.3125,-11.6875,-12.875,-11.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.914318,1,1,25,36,524,977,1,202,1_SCell,1,3,6,-115.1875,-114.0625,-114.0625,-15.4375,-14.4375,-15.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.923967,1,1,25,36,524,66586,1,349,PCell,1,4,6,-112.4375,-117.9375,-112.4375,-14.5,-14.625,-14.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.923967,1,1,25,36,524,977,1,202,1_SCell,1,4,6,-115.1875,-114.0625,-114.0625,-15.25,-11.5625,-15.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.934317,1,1,25,36,524,66586,1,349,PCell,1,5,6,-112.4375,-117.9375,-112.4375,-14.9375,-14.9375,-14.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.934317,1,1,25,36,524,977,1,202,1_SCell,1,5,6,-115.125,-113.875,-113.875,-17.625,-15.875,-17.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.944351,1,1,25,36,524,66586,1,349,PCell,1,6,6,-112.5,-117.9375,-112.5,-14.375,-14.5625,-14.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.944351,1,1,25,36,524,977,1,202,1_SCell,1,6,6,-114.75,-113.375,-113.375,-17.6875,-15.5,-17.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.954414,1,1,25,36,524,66586,1,349,PCell,1,7,6,-112.625,-118.0,-112.625,-13.5,-13.375,-13.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.954414,1,1,25,36,524,977,1,202,1_SCell,1,7,6,-114.5625,-113.0,-113.0,-17.3125,-15.9375,-17.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.962513,1,1,25,36,524,66586,1,349,PCell,1,8,4,-112.6875,-118.0625,-112.6875,-13.1875,-13.5,-13.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.962513,1,1,25,36,524,977,1,202,1_SCell,1,8,4,-114.5,-112.75,-112.75,-17.5,-15.0,-17.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.972177,1,1,25,36,524,66586,1,349,PCell,1,9,4,-112.625,-118.0,-112.625,-14.9375,-15.125,-14.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.972177,1,1,25,36,524,977,1,202,1_SCell,1,9,4,-114.5625,-112.625,-112.625,-17.125,-13.5,-17.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.982509,1,1,25,36,524,66586,1,349,PCell,1,10,4,-112.5,-117.9375,-112.5,-13.5,-13.5625,-13.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.982509,1,1,25,36,524,977,1,202,1_SCell,1,10,4,-114.6875,-112.8125,-112.8125,-16.6875,-14.4375,-16.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.991835,1,1,25,36,524,66586,1,349,PCell,1,11,4,-112.5625,-118.0,-112.5625,-13.5625,-14.25,-13.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.991835,1,1,25,36,524,977,1,202,1_SCell,1,11,4,-115.0625,-113.25,-113.25,-15.5625,-12.3125,-15.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:19.002511,1,1,25,36,524,66586,1,349,PCell,1,12,4,-112.6875,-118.0625,-112.6875,-11.375,-13.125,-11.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:19.002511,1,1,25,36,524,977,1,202,1_SCell,1,12,4,-115.3125,-113.5625,-113.5625,-14.625,-9.5625,-14.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.914410,1,1,25,36,524,66586,1,349,PCell,1,927,6,-109.5625,-118.375,-109.5625,-15.125,-15.0625,-15.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.914410,1,1,25,36,524,977,1,202,1_SCell,1,927,6,-114.625,-114.5625,-114.5625,-20.375,-15.5,-20.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.922502,1,1,25,36,524,66586,1,349,PCell,1,928,4,-109.3125,-118.1875,-109.3125,-14.8125,-15.0625,-14.8125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.922502,1,1,25,36,524,977,1,202,1_SCell,1,928,4,-114.5625,-114.5,-114.5,-20.75,-17.375,-20.75
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.932514,1,1,25,36,524,66586,1,349,PCell,1,929,4,-108.75,-117.75,-108.75,-15.0,-15.5,-15.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.932514,1,1,25,36,524,977,1,202,1_SCell,1,929,4,-114.75,-114.6875,-114.6875,-17.9375,-14.625,-17.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.942535,1,1,25,36,524,66586,1,349,PCell,1,930,4,-108.375,-117.5625,-108.375,-13.5625,-14.375,-13.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.942535,1,1,25,36,524,977,1,202,1_SCell,1,930,4,-115.0,-114.6875,-114.6875,-16.8125,-11.4375,-16.8125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.952502,1,1,25,36,524,66586,1,349,PCell,1,931,4,-108.3125,-117.4375,-108.3125,-12.25,-15.1875,-12.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.952502,1,1,25,36,524,977,1,202,1_SCell,1,931,4,-115.3125,-114.75,-114.75,-17.875,-17.0625,-17.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.962133,1,1,25,36,524,66586,1,349,PCell,1,932,4,-108.875,-117.375,-108.875,-13.25,-15.25,-13.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:17.962133,1,1,25,36,524,977,1,202,1_SCell,1,932,4,-115.9375,-114.75,-114.75,-19.25,-18.375,-19.25
