log_msg_len,type_id,timestamp,Version,Num SubPkt,SubPacket ID,Version,SubPacket Size,Sub Id,Number of samples,Number of padding BSR,Number of regular BSR,Number of periodic BSR,Number of cancel BSR,Grant received,Grant utilized
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:56.460305,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,55,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:56.585131,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:01.181489,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:01.366292,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:01.604171,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:01.708949,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,3,0,0,535,276
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:01.821484,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:16.001294,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:16.222048,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:16.493046,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:16.595309,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,1,0,0,295,187
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:16.698197,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,113,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:11:35.734355,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,3,0,4296,4289
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:11:35.834354,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,2,2,0,1573,1393
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:11.616294,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:11.716400,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,2,0,0,257,174
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:11.843120,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:11.943261,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,47,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:06.506322,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,3,0,0,456,264
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:06.623174,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:06.738217,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,47,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:06.842113,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:18.619259,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,1,0,0,1688,1435
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:18.719262,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,2,0,0,4127,3430
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:36.950004,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,4,0,6903,6903
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 01:37:39.341398,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,125,6
