log_msg_len,type_id,timestamp,Version,Start System Sub-frame Number,Start System Frame Number,PUCCH Reporting Mode,PUCCH Report Type,Number of Subbands,Alt Cqi Table Data,CQI CW0,CQI CW1,Wideband PMI,Carrier Index,CSF Tx Mode,Num Csirs Ports,Csi Meas Set Index,Rank Index
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.761823,102,1,651,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.762892,102,2,651,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,7,7,11,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.801825,102,1,655,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.802887,102,2,655,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,5,14,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.841827,102,1,659,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.842885,102,2,659,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,5,7,3,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.881823,102,1,663,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.882886,102,2,663,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,5,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.921825,102,1,667,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 3
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.922884,102,2,667,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,4,5,8,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.961825,102,1,671,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.962884,102,2,671,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.975773,102,5,672,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:59.975773,102,5,672,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.721861,102,1,771,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.722916,102,2,771,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,6,5,10,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.761875,102,1,775,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.762916,102,2,775,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,7,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.801860,102,1,779,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.802913,102,2,779,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,6,5,11,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.841861,102,1,783,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.842915,102,2,783,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,5,8,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.868988,102,8,785,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,5,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.868988,102,8,785,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.961863,102,1,795,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:50.962914,102,2,795,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,5,4,2,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.001857,102,1,799,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:51.002915,102,2,799,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,5,6,14,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:56.961835,102,1,371,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:56.962895,102,2,371,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,5,6,3,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:56.970031,102,9,371,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:56.970031,102,9,371,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.041831,102,1,379,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.081834,102,1,383,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.082894,102,2,383,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,6,6,10,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.121835,102,1,387,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.122893,102,2,387,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",13,1,7,6,11,SCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.161835,102,1,391,MODE_1_1,"Type 3, RI Feedback",10,1,0,0,0,PCC,TM_CL_SM,0,0,Rank 2
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.162896,102,2,391,MODE_1_1,"Type 2, Wideband CQI, PMI Feedback",10,1,7,5,15,PCC,TM_CL_SM,0,0,Rank 1
24,LTE_PHY_PUCCH_CSF,2021-11-29 20:41:57.201835,102,1,395,MODE_1_1,"Type 3, RI Feedback",13,1,0,0,0,SCC,TM_CL_SM,0,0,Rank 2
